ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
P10-b;"Do these data inventories include the data collected by public bodies that cannot be published as open data (e.g. in relation to the EU Data Governance Act (EU) 2022/868)? 

For Explanation:
* If yes, please briefly specify.";yes;A full overview of what public sector information systems and data is available on the state information system's website: https://www.riha.ee/Infosüsteemid?sort=meta.update_timestamp&dir=DESC. According  to  the Public Information Act all databases/registries that belong to the state  information system must be registred at RIHA.;Confirm;;
P11;"Is your country applying the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
* If yes, how is it progressing? 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.
** In the table below, please indicate your progress with respect to a) organisation, b) legal aspects, c) technical aspects on a scale from 1 to 5. 1 = no progress; 2 = few progress; 3 = some progress; 4 = considerable progress; 5 = works are finalised.";new question;new question;Change;Yes;5 = works are finalised. We have provided significant funding and support to public sector organisations that are responsible for specific data that fall under high-value dataset categories. Amongst first, we made our business registry data accessible: https://avaandmed.ariregister.rik.ee/en. Similarly we are currently working on raising awareness of HVD through hackatons, planning new kaggle competitions and more.
P12;"Have the public bodies in your country denoted relevant datasets as high-value datasets in their metadata following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
*  If yes, please specify how and highlight challenges, if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;"We have extended our national metadata standard which is based on DCAT-AP to include a separate attribute used to denote dataset as high-value dataset. Updated metadata standard is accessible here: https://www.kratid.ee/_files/ugd/980182_87343e9f929143b1a566d1c96791ec09.pdf. Using metadata standard is mandatory for all public sector organisations and basis for the open data portal. Example: high-value-dataset-category.rdf
• georuumilised andmed;
• maa seire ja keskkond;
• meteoroloogiateave;
• statistika;
• äriühingud ja äriühingu 
omandisuhted;
• liikuvus."
P13;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model ";new question;new question;Change;Yes;"We have large network of data-related experts from the public, private sector and academia, which includes around 600 people. 
The Ministry of Economic Affairs and Communications (MoEAC) is responsible for leading open data policy in Estonia.
The have established public sector inter-departmental open data working group, which involves members from different interested ministries and other public sector organizations (e.g. National Audit Office, City of Tallinn). The working group meets on a regular basis (at least once a month) and participation is also open to non-members (e.g. civil society, private companies, academia). The working group aim is to share news, upcoming changes, share experiences. 
Other stakeholders can participate in the governance process through stakeholder discussion events, such as the annual Open Data Forum or smaller workshops throughout the year devoted to specific open data issues. 
Almost two years ago the MoEAC together with other public authorities established Data Stewards Steering Group. Data Stewards Steering Group brings together data stewards from different public authorities to ensure the sustainable and balanced development of the data field. Steering group focuses on such topics as data retrieval, data quality improvement, data re-use, data life cycle management, and data protection requirements.
Moreover, we have our own network on place connecting more than 600+ public sector officials, which we use for information sharing, conducting surveys, promotion of events, etc."
P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";top-down;Usually the MoEAC  leads different initiatives, provides a platform for others to promote their initiatives and plays the major role in engaging others. At the same time we are very open to initiatives from other authorities and sectors and encouredge them to be an active part of open data community. ;Confirm;;
P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";new question;new question;Change;Yes;Yes, local and regional initiatives get support. MoEAC provides monetary support or helps through guiding authorities during the preparation and the implementation of their initiatives. If there is a need in sharing the information about the initiative, we are happy to help and do that through our network. 
P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";all public bodies;;Confirm;;
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";yes;Resposibilities of our team members are described on our webpage https://www.kratid.ee/kontakt . Governance structure is explained in the Open Data Action plan. Current one is still waiting to be accepted on a governmental level, so we can provide the link to the previous one https://avaandmed.eesti.ee/instructions/action-plans-for-open-data-and-data-management-2021-2022;Complement;;Last year mentioned open data action plan is now available on our webpage https://www.kratid.ee/andmehalduse-tegevused
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;People who are maintaining the national portal  are a part of our national open data team. This year national portal was finally transfered to the Estonian Information System Authority. Product owner of a portal is a team member of the national open data team. We conduct regular weekly meetings and once a month we conduct meeting, which involves other members of a national data team to keep everyone up-to-date and exchange knowledge.;Change;Yes;We carry out bi-weekly and monthly meetings. Also as part of the development on sprint meetings.
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";yes;"According to the Official Statistics Act (https://www.riigiteataja.ee/en/eli/ee/517122019002/consolide/current), the national statistics agency Statistics Estonia is responsible for coordinating data governance at the central government level, while MoEAC is responsible for strategic planning. Organizations are free to either assign the role of data steward to an existing position or recruit a separate data steward.
Previous year the MoEAC together with other public authorities established Data Stewards Steering Group. Data Stewards Steering Group brings together data stewards from different public authorities to ensure the sustainable and balanced development of the data field. Steering group focuses on such topics as data retrieval, data quality improvement, data re-use, data life cycle management, and data protection requirements.";Complement;;It has been almost two years sinse establishing Data Stewards Steering Group meeting.
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"We have the dat working group, which meets on a regular basis (at least once a month) and participation is also open to non-members (e.g. civil society, private companies, academia). The working group aim is to share news, upcoming changes, share expiriences (some meeting recordings are made public on our youtube channel https://www.youtube.com/playlist?list=PLrWgTNfFucnldKMzbpucJ1uv5pdsCvTxR). 
Also we have Data Stewards Steering Group brings together data stewards from different public authorities to ensure the sustainable and balanced development of the data field. Steering group focuses on such topics as data retrieval, data quality improvement, data re-use, data life cycle management, and data protection requirements.";Confirm;;
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;Other stakeholders can participate in the governance process through stakeholder discussion events, such as the annual Open Data Forum or smaller workshops throughout the year devoted to specific open data issues. Some working group meetings aim to bring together all stakeholders together, not depending on their organisation. Information about such public events we post on our webpage - https://www.kratid.ee/uritused;Confirm;;
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;"Public bodies have their own data publication plans, which they compile as part of their organizations' strategies and action plans (e.g One of the strategies of The Information Technology Centre of the Ministry of the Environment includes open data publication plans for every year from 2022-2025 https://envir.ee/media/5809/download )
Some public organisations apply for monetary support provided by the MoEAC for carrying out their IT projects, one of the conditions for getting the support is open data publication, which would emerge during the project or be used for the project. This way open data publication plan becomes a part of the IT project plan.";Confirm;;
P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";yes;National Open Data team  follows up on the implementation of the plans with the respective data providers and provides advice, including technical support  together with State Information System Authority and Statistics Estonia. Information on the topics we provide support with is provided on our webpage https://www.kratid.ee/tugi-andmehaldus. ;Confirm;;
P24;"Do you update your policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy";new question;new question;Change;Yes;Our action plans cover 2-year period, which allows as to keep them up-to-date with the rapid development of technology and the level of progress public authorities make during this period.
P25;"Are there any processes in place to assess if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the reuse of public sector information).

For Explanation:
* If yes, please specify the process(es).";yes;Most of the cases are found and investigated by the MoEAC, who has detailed overview of the data domain. Such cases are quite rare, so the MoEAC holds an information about most of them and with every year situation gets better.;Confirm;;
P26-a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For Explanation:
* Please briefly describe.";N/A;"1) Making publishing and (re)use of data a priority for the authorities;
2) Increasing open data quality and availability;
3) Tackling human resource problem.";Confirm;N/A;
P26-b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For Explanation:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to address these challenges. 
* If no, please specifiy what is hampering finding a strategic approach to solve these challenges.";yes;"All mentioned problems and others are constantly addressed. The greatest potential we see in open dialogue and being open for support requests.
1) ""Making publishing and (re)use of data a priority for the authorities"" - we underline the importance of the open data through various events and showing the real impact of open data using different reuse cases. We've created the support mechanisms like help with dataset description, meetings where we talk about open data 101, educational videos and courses about our portal and open data in general for the begginers, etc.  
2) ""Increasing open data quality and availability"" - together with other authorities we work on creating the guidlines and instructions for data managment in general. Also, we have a regular steeward group meetings, where all data related questions are addressed and best data managment experiences get shared. From the side of the technical infrastracture, we are working daily on making national open data portal more useful, comfortable and having range of functionalities. 
3) ""Tackling human resource problem"" - educating public sector officials is one of lines we are puting a lot of effort. We create our own e-courses, hire professionals for conducting physycal and online courses, as well as working with universities to involve more data and open data topics into all universities' programms and creating a new once.";Confirm;;
P27;"Are there any activities in place to assist data holders with publishing their data as open data (i.e. to help them with the data opening process)?

For Explanation:
* If yes, please describe/provide examples of these activities.";new question;new question;Change;Yes;National Open Data Team provides technical and non-technical support together with the State Information Authority and Statistics Estonia. Information on the provided services is made available on our webpage https://www.kratid.ee/en/tugi-andmehaldus. The list of support actions can be broadened depending on the case. In addition, we can provide monetary support, if it is required for the development of an open data field. 
P28;"Is there a professional development or training plan for civil servants working with data in your country? 

For Explanation:
* If yes, please briefly describe these training activities.";yes;This year we plan to conduct around 10 trainings dedicated to topics related to data, which also contribute into open data quality and publication. In addition we plan to create 1-4 online courses, which would be available to everyone on our online learning platfrom digiriik.eesti.ee;Complement;;This year we plan to train at least 2500 data specialists during the year. We have also begun developing competence profiles for various roles. For instance we have developed competence profile for data engineer and data analysts. We are currently in midst of developing one for data steward. These are the basis for nation-wide training programs and input for higher education. From the courses and webinars which already has taken place this year, we had Open data licensing training by Creative Commons (https://www.youtube.com/watch?v=l0QsUIW-3tU&t=134s), data working group webinar dedicated to open data topics (https://www.youtube.com/watch?v=eNBX-2HaZnA), webinar where we had EU data portal and ODM representatives (https://youtu.be/yiYm8yy6Lkk), etc
P29;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond the target group of public servants? 
 
For Explanation:
* If yes, please provide examples (e.g. title, date, location of the event and URL).";yes, >9;Annualy we conduct around 10 online events (https://www.youtube.com/playlist?list=PLrWgTNfFucnldKMzbpucJ1uv5pdsCvTxR) and 2 big physical events, one of which is fully dedictaed to open data (https://www.kratid.ee/urituste-salvestused). On the online events we share policy updates, introduce new topics related to data, and provide organisations with the opportunity to speak about their work in the open data field.;Complement;;In addition to mentioned events, this year we are also launching a competition for the best scientific papers and thesises wrtitten on the open data and data management topics, competion would allow us to assign monetary awards. We are also hosting high-value dataset specific hackatons and events later in the year.
PT1;"Is there a national portal in your country for that enables users to search for open datasets and find where to download open data? 

For Explanation:
* If yes, please provide the URL of the national portal.";yes;https://avaandmed.eesti.ee/;Confirm;;
PT2;"For Explanation:
* What is the technology stack of your portal (e.g. based on uData, CKAN, etc.)";new question;new question;Change;N/A;Custom development, based on Typescript, Html, monitoring Matomo, logging Kibana, PostgreSQL, SOLR. 
PT3;"Does the national portal offer to its users a way to programmatically query the metadata via an API?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;Yes;"API manual https://avaandmed.eesti.ee/instructions/api-manual ; Open Data Portal API description https://avaandmed.eesti.ee/instructions/open-data-portal-api"
PT4;"Does the national portal offer to its users a way to programmatically query the metadata via a SPARQL access point?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;Yes;"SPARQL Queries on our portal https://avaandmed.eesti.ee/instructions/sparql-queries ; API manual https://avaandmed.eesti.ee/instructions/api-manual ; Open Data Portal API description https://avaandmed.eesti.ee/instructions/open-data-portal-api"
PT5;"Does the national portal offer/link to documentation on the use of APIs?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;Yes;"API manual https://avaandmed.eesti.ee/instructions/api-manual ; Open Data Portal API description https://avaandmed.eesti.ee/instructions/open-data-portal-api"
PT6;"Does the national portal offer/link to documentation on the use of SPARQL? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;Yes;https://avaandmed.eesti.ee/instructions/sparql-queries
PT7;"Does the national portal provide functionality for users to contribute datasets they have produced or enriched? 

For explanation:
* If yes, please (1) explain how  the portal facilitate the linking of documentation and supporting materials to these user-contributed datasets and (2) provide the direct-URL to this feature.";new question;new question;Change;Yes;All users are able to add new sub-datasets that have enriched or created.
PT8;"Does the national portal offer a mechanism for users to provide general feedback, such  a 'Contact us' or 'Feedback' button that is placed in a visible spot and would allows users to send a general comment concerning the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;https://avaandmed.eesti.ee/discussions;Confirm;;
PT9;"Does the national portal offer a mechanism for users to provide feedback on specific datasets, such as a 'feedback button' or a comment/discussion section under the dataset?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;"https://avaandmed.eesti.ee/discussions

To extend the answer. There is a possibility to provide feedback on dataset level when users are logged. Also there is a possibility to discuss regarding datasets: https://avaandmed.eesti.ee/discussions";Confirm;;
PT10;"Does the national portal provide a mechanism for users to rate datasets?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;"https://avaandmed.eesti.ee/datasets/rahulolu-elukeskkonna-ja-avalike-teenustega-kohalikes-omavalitsustes.

To extend the answer. Datasets can be rated when users are logged. The user has possibility to rate based on dataset quality, dataset metadata, description.";Confirm;;
PT11;"Does the national portal enable users to find information and news on relevant open data topics in the country?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;"https://avaandmed.eesti.ee/discussions

Extending answer. There is a separate news section available at: https://avaandmed.eesti.ee/instructions";Confirm;;
PT12;"Does the national portal offer the possibility for users to receive notifications when new datasets are available on the national portal (RSS, ATOM feeds, email notifications etc.)?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;"https://avaandmed.eesti.ee/

Extending the answer, there is RSS feed available on the bottom of the portal. Also, if the user is logged in, they are able to manage their notifications, among other, when new datasets are requested, commented etc.";Confirm;;
PT13;"Does the national portal enable users to request datasets, such as through a ""request data"" button? 

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;https://avaandmed.eesti.ee/discussions;Confirm;;
PT14;"Are requests for datasets and their progress status presented in a transparent manner on the national portal? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;"https://avaandmed.eesti.ee/discussions

For clarification, for requests that are solved, answer is provided, for example: https://avaandmed.eesti.ee/discussions/avaandmed.eesti.ee and for examaple : https://avaandmed.eesti.ee/discussions/ettevottega-seotud-soidukid";Confirm;;
PT15;"Does the team monitor the extent to which requests (either via the portal or otherwise) result in the publication of the requested data?

For Explanation:
* If yes, please describe how this monitoring is conducted.";yes;Open Data portal team monitor requests and take a communicates with data owner. If it is neccesary we advise data owner to publish data. ;Confirm;;
PT16;"Does the national portal offer a mechanism for users to exchange with others, such as a discussion forum?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;https://avaandmed.eesti.ee/discussions;Confirm;;
PT17;"Does the national portal showcase reuse cases, such as in a designated section of the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";yes;https://avaandmed.eesti.ee/usage-stories;Confirm;;
PT18;"Does the national portal reference the datasets that the showcased reuse cases are based on (i.e. there is a link between the reuse case in the showcase and the underlying dataset on the portal)?

For Explanation:
* If yes, please provide the URL to this feature/to an example documenting this feature.";yes;For example you can see it here: https://avaandmed.eesti.ee/usage-stories/eesti-3d-kaksik;Confirm;;
PT19;"Does the national portal provide the possibility for users to submit their own reuse cases?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";yes;"https://avaandmed.eesti.ee/usage-stories

For clarification, use-cases can be added only when users are logged in to the portal. From a public view, this functionality is not available. Everyone with eID or username/password can do that.";Confirm;;
PT20;"Does the national portal offer a preview function for tabular data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";yes;https://avaandmed.eesti.ee/datasets/liiklusloenduse-andmed;Confirm;;
PT21;"Does the national portal offer a preview function for geospatial data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";yes;https://avaandmed.eesti.ee/datasets/inspire-(tn)-eesti-sadamad-(wms);Confirm;;
PT22;"Do you promote high-value datastes on your national portal (e.g. use filtering features for reusers to easily find such datasets, use editorial features to promote the datasets, etc.))?

For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;No; We are currently in-development to extend metadata standard to include HVD attribute and better distrinquish HVD from the rest of the datasets.
PT23;"Do you monitor the portal's traffic (e.g. in terms of number of unique visitors, visitor profiles, percentage of machine traffic, number of downloads according to the number of datasets etc.)? 

For Explanation:
* If yes, which tool(s) do you use?";yes;Google Analytics/Motomo;Confirm;;
PT24;"Do you run analytics on API usage?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal";no ;N/A;Confirm;No;
PT25;"Besides monitoring portal traffic, do you perform any further activities to better understand the behaviour and needs of users of your portal (e.g. web analytics, surveys, or analysis of social media feeds)?

For Explanation:
* If yes, please (1) specify the activities and explain (2) how they help you understand user needs";yes;We conduct surveys (e.g. One of the last surveys was carried out to better undrstand what dat visualization solutions users want), conduct intervews (e.g. The las one was for understanding users main challenges regarding using the portal), also once a year we carry out an open data impact assesment to understand overall attitude and practices inside organisations.;Confirm;;
PT26;"Do you used the insights about portal usage and about the behaviour and needs of portal users to improve the portal accordingly?

For Explanation:
* If yes, please explain your process for improving the portal based on user insights and feedback
* If relevant, kindly highlight some improvements made in the past year";new question;new question;Change;Yes;Yes, we use insights about portal usage and user behavior to improve its quality. We plan further developments based on feedback from agencies, collected through surveys and discussions. Recent changes in search options and UI design were made based on user feedback, and we remain open to receiving and acting on user suggestions to enhance the portal.
PT27;"Do you undertake any activities to promote the portal and attract new users or new audiences?

For explanation:
* If yes, please (1) explain what activities your perform, and (2) mention if these activities are directed at any specific target audience (e.g. business, public sector, academia, etc.)";new question;new question;Change;Yes;Yes, we promote our portal during our online and offline events, which include public, private, and academic representatives. Additionally, information about our portal is shared on our other data and AI-related pages, and our e-courses educate on open data publishing, directing users to our portal. This year, we also plan a communication campaign to raise awareness about our portal among businesses.
PT28;"Do you monitor what keywords are used to search for data and content on the portal?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal";new question;new question;Change;Yes;Such functionallity exists on the portal, however we use it quite rare.
PT29;"Do you monitor the most and least consulted pages?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal
* For informational purposes, kindly provide the URLs to the five most popular datasets on the portal";new question;new question;Change;Yes;For monitoring less and most consulted pages we have Matomo. In addition, We monitor the most downloaded datasets through our statistics page (https://avaandmed.eesti.ee/statistics), which helps us to understand what topics interest our users the most, so we plan our actions accordingly. We also analyse portal usage and least consulted pages, based on that either decide to improve functionalities or depreciate them.
PT30;"Do you take measures to optimise the search and discoverability of content (data and editorial)? 

For Explanation:
*If yes, please briefly describe how your optimise the search";yes;"We planning to develop new searching funcionality. Our end goal will be such solution where datasets are found through google and data portal uses smarter searching tool (like elastic search).

On a continuous basis we work on improving search optimisation to ensure that data is easily discoverable and accessible by users. We also validate each week whether the datasets are up to date, to ensure that search results are valid and lead to existing data. We have also implemented machine translation to improve search functionality of datasets in English. ";Confirm;;
PT31;"Is the metadata on your portal available in clear plain language to enable both humans and machines to read and understand it? 

For Explanation:
*If yes, please provide the URL to an example documenting this feature.";yes;We offer opportunity to use API to enable machines to read and undserstand. To humans we have UI where metadata is understandable to human;Confirm;;
PT32;"To what degree do public sector data providers contribute data to the portal? 

For Explanation:
*Please describe what is the agreed approach.
* If less than the majority of data providers, please briefly explain why (e.g. technical incompatibilities, governance aspects, low awareness etc.).";the majority of public sector data providers;There are two pillars of public sector in Estonia - municipal and central. The majority of central government's public sector data providers have published data on the portal. Unfortunately, local governments, representing municipal level, aren't publishing that much data (bigger local governments, where lives more than one third of Estonian population, publishing data in machine readable formats (both in the central portal and they have their own portal, too) but smaller local governments are really behind, lacking the knowledge and funds. With every year we are taking more serious approach towards local governments and trying to raise the level of their contribution by educating and consulting them. ;Confirm;;
PT33;Do you identify the data providers that are not yet publishing data on the national portal?;yes, or all public sector data providers already publish data;N/A;Confirm;Yes, or all public sector data providers already publish data;N/A
